,vehicle_id,time_send,time_enter,time_start,SOC_end,SOC_send,lat,long,v_hex,CS_location,v_position,CS_position,distance
0,139,19.595393830121168,23.140536006490336,23.140536006490336,100.0,71.28092123397577,52.52135204703651,13.41143981553143,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,0.7725710881845842
1,66,18.160971101214834,24.101173123472684,24.101173123472684,100.0,71.56780577975704,52.53599425379068,13.418667860441031,871f1d4f2ffffff,"[52.5257475440694, 13.409062493613757]",85,40,1.9701010111289254
2,62,18.991113906859766,23.33505105772103,23.33505105772103,100.0,69.00177721862805,52.54881111230463,13.337410834965407,871f1d4aaffffff,"[52.55574928705948, 13.335643865826528]",59,59,1.171968575430633
3,134,18.131751741521594,24.400357535177903,24.400357535177903,100.0,67.97364965169568,52.48337054264127,13.434358124720973,871f18b21ffffff,"[52.49354154204223, 13.447052745473286]",13,73,2.1343028968281557
4,6,24.226813316290396,27.65771929502596,27.65771929502596,100.0,72.55463733674192,52.56001000796645,13.334876950158531,871f1d4aaffffff,"[52.55574928705948, 13.335643865826528]",59,59,0.715452989367781
5,37,22.029231642907625,29.36438930528105,29.36438930528105,100.0,71.79415367141847,52.497033430987955,13.421500901818966,871f18b25ffffff,"[52.49354154204223, 13.447052745473286]",17,73,2.667578831186712
6,275,23.917311629602246,30.180577459026487,30.180577459026487,100.0,71.21653767407955,52.519737508608976,13.427535876062924,871f1d4d6ffffff,"[52.5257475440694, 13.409062493613757]",77,40,2.1316329147121205
7,80,13.442475095859818,28.9373054037588,28.9373054037588,100.0,70.51150498082804,52.56603221265881,13.414560782174245,871f1d4f6ffffff,"[52.5257475440694, 13.409062493613757]",88,40,6.7474151539494915
8,99,20.148151093608888,31.505704407143917,31.505704407143917,100.0,70.57036978127822,52.553493876035674,13.415593845093289,871f1d4f6ffffff,"[52.5257475440694, 13.409062493613757]",88,40,4.678776656767514
9,124,22.203277182198804,31.210873326462572,31.210873326462572,100.0,67.15934456356024,52.50063307234369,13.34311333974044,871f1d48affffff,"[52.52141790152521, 13.33829806832828]",41,45,3.5037980721318847
10,204,20.071182779073176,33.19613795667814,33.19613795667814,100.0,69.78576344418536,52.46021992830312,13.446241856960212,871f18b2effffff,"[52.49354154204223, 13.447052745473286]",23,73,5.562477588802485
11,225,29.773184544730448,34.62272130850775,34.62272130850775,100.0,69.84536309105391,52.5309068350976,13.420212377751238,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.4247683818886516
12,169,24.978283384408325,33.103962718587454,33.103962718587454,100.0,67.60434332311834,52.48875636115075,13.352554922657042,871f1d499ffffff,"[52.47097073792449, 13.35994956957977]",49,18,3.062839667089565
13,210,29.132923745082905,34.29133869205907,34.29133869205907,100.0,68.17341525098342,52.56520139260341,13.334969496604122,871f1d4aaffffff,"[52.55574928705948, 13.335643865826528]",59,59,1.5792074734880845
14,126,25.19414577819696,33.84145556637009,33.84145556637009,100.0,67.7611708443606,52.51345305685887,13.446778420835725,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,3.3236548940865607
15,57,29.87143958708787,36.90315858811227,36.90315858811227,100.0,69.42571208258244,52.50744246419834,13.347551754998676,871f1d48affffff,"[52.52141790152521, 13.33829806832828]",41,45,2.515859500512199
16,224,29.648500107633158,38.080774259814085,38.080774259814085,100.0,71.47029997847338,52.50305156605946,13.328749977824467,871f1d49dffffff,"[52.52141790152521, 13.33829806832828]",53,45,3.2161370760904644
17,144,32.72572143812232,38.09404883717902,38.09404883717902,100.0,67.85485571237554,52.515150409177615,13.351260210151304,871f1d48effffff,"[52.52141790152521, 13.33829806832828]",45,45,1.684163699528348
18,94,25.722202906836067,39.154275577583434,39.154275577583434,100.0,70.85555941863278,52.55960893221231,13.391473061383289,871f1d4f6ffffff,"[52.55574928705948, 13.335643865826528]",88,59,5.716036335373682
19,259,24.414756105199753,36.28501690693167,40.557400327269164,100.0,72.31704877896004,52.52750919432978,13.457453250012314,871f1d4d4ffffff,"[52.5257475440694, 13.409062493613757]",75,40,4.935130400865961
20,262,33.310623095160715,39.07073133771457,39.07073133771457,100.0,67.53787538096786,52.49082039492701,13.4291463538671,871f18b25ffffff,"[52.49354154204223, 13.447052745473286]",17,73,1.8800541212769266
21,85,31.334532459484166,40.58790520374366,40.58790520374366,100.0,68.53309350810316,52.50149866396915,13.413925242130508,871f18b25ffffff,"[52.49354154204223, 13.447052745473286]",17,73,3.6266863721297447
22,90,35.416455600775805,41.04694050902372,41.6333138982894,100.0,67.51670887984484,52.53149314231683,13.424202307810319,871f1d489ffffff,"[52.5257475440694, 13.409062493613757]",40,40,1.8152424541239567
23,249,33.04730197853243,42.12628025443776,42.12628025443776,100.0,67.39053960429351,52.47740468164597,13.326860166585178,871f1d49bffffff,"[52.47097073792449, 13.35994956957977]",51,18,3.539489137952664
24,125,34.340251698719726,43.80737654079316,43.80737654079316,100.0,66.73194966025605,52.55491021012798,13.298971671134847,871f1d485ffffff,"[52.55574928705948, 13.335643865826528]",37,59,3.7335624210367153
25,235,40.44034644388773,45.241691457834484,45.241691457834484,100.0,68.11193071122246,52.47871532350937,13.354658278945669,871f18b26ffffff,"[52.47097073792449, 13.35994956957977]",18,18,1.4006725069733788
26,3,40.95398068019747,46.96945504949942,47.96224675410967,100.0,71.00920386396051,52.51372983990638,13.408229478394803,871f1d48bffffff,"[52.5257475440694, 13.409062493613757]",42,40,2.0077371846509786
27,7,35.3864482439314,44.43144980094917,44.43144980094917,100.0,65.32271035121371,52.5447226797058,13.30612607654367,871f1d485ffffff,"[52.55574928705948, 13.335643865826528]",37,59,3.5225007785088858
28,146,41.561401888415524,45.821247524123606,46.928116021914775,100.0,66.48771962231689,52.49434812355137,13.458064531209496,871f1d4d2ffffff,"[52.49354154204223, 13.447052745473286]",73,73,1.1299228178540393
29,252,34.24435837495822,49.134211899213014,49.134211899213014,100.0,70.95112832500837,52.566485732638746,13.396502221372062,871f1d4f6ffffff,"[52.55574928705948, 13.335643865826528]",88,59,6.444926762127399
30,136,41.584596296789776,48.72865301879081,48.72865301879081,100.0,67.08308074064205,52.54264736793003,13.348948451807237,871f1d48cffffff,"[52.55574928705948, 13.335643865826528]",43,59,2.572028361000516
31,24,41.21180164394789,49.87804458289728,49.87804458289728,100.0,68.75763967121043,52.52954140356915,13.368206303944698,871f1d488ffffff,"[52.52141790152521, 13.33829806832828]",39,45,3.3331214694746967
32,218,41.888337617531896,49.93863803102066,49.93863803102066,100.0,66.42233247649362,52.55597919825535,13.365376715984658,871f1d4abffffff,"[52.55574928705948, 13.335643865826528]",60,59,3.025150206744384
33,159,34.98319894201858,51.2890029126159,51.2890029126159,100.0,70.00336021159629,52.51662359011524,13.2684895817385,871f1d482ffffff,"[52.52141790152521, 13.33829806832828]",35,45,7.152901985298657
34,173,41.546606361371346,53.77725394880368,53.77725394880368,100.0,73.09067872772573,52.52680098074741,13.459279283431838,871f1d4d4ffffff,"[52.5257475440694, 13.409062493613757]",75,40,5.115323793716168
35,247,42.93927632573423,51.30846324640565,51.30846324640565,100.0,68.01214473485315,52.552659155073734,13.366531860038673,871f1d4abffffff,"[52.55574928705948, 13.335643865826528]",60,59,3.184593460335711
36,145,41.91184535115436,50.92673839260574,50.92673839260574,100.0,66.41763092976913,52.5004605123063,13.335787372803447,871f1d49dffffff,"[52.52141790152521, 13.33829806832828]",53,45,3.5074465207256904
37,175,46.01478655348585,53.45099341983395,53.766299335106154,100.0,70.59704268930282,52.546119053004126,13.357185887411807,871f1d48cffffff,"[52.55574928705948, 13.335643865826528]",43,59,2.71810343317405
38,153,40.04803171327594,53.9578821483681,53.9578821483681,100.0,71.99039365734481,52.48765033123479,13.308297377175728,871f1d498ffffff,"[52.47097073792449, 13.35994956957977]",48,18,5.95492521754608
39,5,41.08968945980962,46.316722741589246,46.316722741589246,79.45385711309942,69.58206210803807,52.50351010516356,13.271296899480078,871f1d49cffffff,"[52.50097209442047, 13.286581684197895]",52,52,1.6135166408898136
40,39,46.90102530158603,54.06386993621915,54.06386993621915,100.0,65.0197949396828,52.47576746007184,13.335872295649699,871f1d49bffffff,"[52.47097073792449, 13.35994956957977]",51,18,2.581422317316558
41,212,49.22249543761016,56.716784477013036,56.716784477013036,100.0,68.95550091247797,52.535074662984236,13.353358424412418,871f1d48cffffff,"[52.52141790152521, 13.33829806832828]",43,45,2.7471445197014366
42,9,49.033690709062675,55.67826263340666,55.67826263340666,100.0,66.19326185818747,52.507932649557915,13.343908994746004,871f1d48affffff,"[52.52141790152521, 13.33829806832828]",41,45,2.3222859621719936
43,207,48.20304846390147,54.4630725694461,54.4630725694461,100.0,63.159390307219695,52.482529853845584,13.436488651867194,871f18b21ffffff,"[52.49354154204223, 13.447052745473286]",13,73,2.130012052772317
44,40,42.891682433994816,55.7575259941098,55.85153761868573,100.0,65.02166351320103,52.49475306753123,13.307706522336549,871f1d498ffffff,"[52.52141790152521, 13.33829806832828]",48,45,5.432921780057489
45,185,51.11338021319896,59.00145842798742,59.00145842798742,100.0,68.5773239573602,52.520852630264244,13.3671983638555,871f1d488ffffff,"[52.52141790152521, 13.33829806832828]",39,45,2.944039107394231
46,163,49.87853545305613,56.492283242594674,58.01278864689345,100.0,65.02429290938876,52.55314495883048,13.35791197792943,871f1d4abffffff,"[52.55574928705948, 13.335643865826528]",60,59,2.306873894769271
47,22,52.81899556656211,58.90861519166417,58.90861519166417,100.0,64.31309622243828,52.50136215162832,13.462502869018456,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,2.0448098125510317
48,141,56.51356232984281,63.690414632218285,63.690414632218285,100.0,71.29728753403144,52.5288664322851,13.433968964413065,871f1d4d4ffffff,"[52.5257475440694, 13.409062493613757]",75,40,2.588426151187735
49,298,58.66080783186826,65.19986431241846,65.19986431241846,100.0,73.66783843362634,52.50425199959556,13.460777616177383,871f1d4d0ffffff,"[52.49354154204223, 13.447052745473286]",71,73,2.2695282402750965
